toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,sentence,neg,pos,neu,com
Datadog,62016448,61888648,0,"2020/05/26, 10:07:33",False,"2020/05/26, 10:07:33",744.0,10300113.0,0,Apologies for any inconveniences that this may cause.,0.0,0.0,1.0,0.0
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,"Yes, you can configure widgets to exclude results by tags.",0.151,0.214,0.635,0.2023
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,You can do this by applying a tag prepended with a  !,0.0,0.0,1.0,0.0
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,"to signify ""not"".",0.0,0.0,1.0,0.0
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,"So in your case, you can set up your widget scoped over  importance:ignore  and then hit the little  &lt;/&gt;  button on the right to expose the underlying query, and sneak a  !",0.061,0.0,0.939,-0.2244
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,in front to make it  !importance:ignore .,0.0,0.0,1.0,0.0
Datadog,61015284,61010490,2,"2020/04/03, 18:30:55",False,"2020/04/03, 18:30:55",1371.0,5540166.0,3,"This doc has a nice example  (although it's for notebooks, it works the same in dashboards as well).",0.0,0.149,0.851,0.4215
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,"After talking with Datadog support, it seems like this is a known issue.",0.0,0.342,0.658,0.6369
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,Thanks for your patience while we looked into this issue.,0.0,0.244,0.756,0.4404
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,We we're currently investigating this along with PoolExecutors and will reach out with updates.,0.0,0.078,0.922,0.0258
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,"Right now it looks like those child spans within the async call lose context, so they appear disconnected.",0.127,0.118,0.755,-0.0516
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,The workaround for now is to pass in the parent's context.,0.0,0.0,1.0,0.0
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,Add this line just before calling the thread pool executor.,0.0,0.0,1.0,0.0
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,Then pass that context to the function that gets run in the threadpool:,0.0,0.0,1.0,0.0
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,And use it to create a span inside the function like this:,0.0,0.338,0.662,0.5574
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,The complete example looks like this:,0.0,0.333,0.667,0.3612
Datadog,61019569,60940393,0,"2020/04/03, 23:00:56",False,"2020/04/03, 23:00:56",1447.0,554481.0,0,This will produce a result that looks like this:,0.0,0.263,0.737,0.3612
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,First  you'll want to make sure your logs are well structured (which you can control in  Datadog's processing pipelines ).,0.0,0.251,0.749,0.5719
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,"Effectively you'll want to parse out the ""code"" values into some ""error code"" attribute.",0.138,0.352,0.51,0.4939
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,If your log events are in this format...,0.0,0.0,1.0,0.0
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,"...Then all you need is a fairly simple grok parser rule, thanks to the ""json"" filter function.",0.0,0.162,0.838,0.4404
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,"Something like this would get you where you want (note the  %{data::json}  part, that's what parses the in-log JSON).",0.0,0.183,0.817,0.4215
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,"Once you've configured this, your logs will also have an attribute called ""error.code"" with a value of  2001  or  1001  or whatever.",0.0,0.107,0.893,0.34
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,Second  you'll want to  create a facet  for that new  error.code  attribute so that you can  make toplist / timeseries / etc.,0.0,0.167,0.833,0.34
Datadog,60381277,60369412,3,"2020/02/24, 19:41:28",False,"2020/02/24, 19:41:28",1371.0,5540166.0,0,"graphs grouped out by your ""error code"" facet .",0.278,0.0,0.722,-0.4019
Datadog,60307539,60216953,0,"2020/02/19, 21:07:06",False,"2020/02/19, 21:07:06",571.0,2019978.0,0,"No, you cannot install the Datadog agent on a Snowflake host.",0.196,0.0,0.804,-0.296
Datadog,60307539,60216953,0,"2020/02/19, 21:07:06",False,"2020/02/19, 21:07:06",571.0,2019978.0,0,We use our separate job scheduling system to monitor Snowflake by running queries (e.g.,0.0,0.0,1.0,0.0
Datadog,60307539,60216953,0,"2020/02/19, 21:07:06",False,"2020/02/19, 21:07:06",571.0,2019978.0,0,"checks on SYSTEM$CLUSTERING_DEPTH, aggregate queries against the QUERY_HISTORY for timing, etc) via the JDBC connector then relaying the results to our monitoring stack (similar to how Datadog agent would work.)",0.0,0.0,1.0,0.0
Datadog,59096255,59092413,0,"2019/11/28, 23:19:23",True,"2019/11/28, 23:19:23",91617.0,354577.0,1,Point both of those at a service like  httpbin  to see how they differ.,0.0,0.172,0.828,0.3612
Datadog,59096255,59092413,0,"2019/11/28, 23:19:23",True,"2019/11/28, 23:19:23",91617.0,354577.0,1,"Requests'  data  option for POST requests  generates form-encoded data  by default, while  curl  passes the JSON string through directly.",0.0,0.0,1.0,0.0
Datadog,59096255,59092413,0,"2019/11/28, 23:19:23",True,"2019/11/28, 23:19:23",91617.0,354577.0,1,You can manually encode your payload as a JSON string:,0.0,0.0,1.0,0.0
Datadog,59096255,59092413,0,"2019/11/28, 23:19:23",True,"2019/11/28, 23:19:23",91617.0,354577.0,1,or if you have Requests version 2.4.2 or later you can use the  json  parameter to have your  dict  converted to JSON automatically:,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,One solution would be to setup in  logs &gt; configuration &gt; pipelines  a  category processor  to add a new attribute that could be made searchable.,0.0,0.095,0.905,0.3182
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,edit: 19th Nov 2019,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Step 1:,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Add grok parser to extract sign:,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,"rule:  detect_dollar .*%{regex(""[$]+""):dollarSign}.",0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,*,0.0,0.0,0.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Step 2:,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Then you can setup a category processor as indicated above.,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,This could look for the attribute  @dollarSign:$  and set the attribute  hasDollarSign  to True and set it to false otherwise.,0.0,0.128,0.872,0.4215
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Step 3:,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Create a facet on  dollarSign  attribute.,0.0,0.344,0.656,0.2732
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,Following logs can then be searched for.,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,For logs with no  $,0.423,0.0,0.577,-0.296
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,For logs with  $,0.0,0.0,1.0,0.0
Datadog,58877543,58873873,2,"2019/11/15, 14:56:44",False,"2019/11/19, 14:49:29",336.0,7243426.0,0,You can do the same with the  hasDollarSign  attribute and set it as a facet.,0.0,0.0,1.0,0.0
Datadog,58771357,58765810,1,"2019/11/08, 19:36:03",True,"2019/11/08, 19:36:03",336.0,7243426.0,1,I've tried with this query which is similar to yours:,0.0,0.0,1.0,0.0
Datadog,58771357,58765810,1,"2019/11/08, 19:36:03",True,"2019/11/08, 19:36:03",336.0,7243426.0,1,And this seems to give me a count by  dbinstanceidentifier  results.,0.0,0.0,1.0,0.0
Datadog,58771357,58765810,1,"2019/11/08, 19:36:03",True,"2019/11/08, 19:36:03",336.0,7243426.0,1,Do you have more information to provide?,0.0,0.0,1.0,0.0
Datadog,58771357,58765810,1,"2019/11/08, 19:36:03",True,"2019/11/08, 19:36:03",336.0,7243426.0,1,Maybe an event list and a monitor result screenshot?,0.0,0.0,1.0,0.0
Datadog,58689757,58630932,1,"2019/11/04, 10:41:42",True,"2019/11/04, 11:05:42",336.0,7243426.0,0,Side note : I also use this for Kafka (just as a reference) but it should not be required in your case:,0.0,0.0,1.0,0.0
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,The main issue is that you would have to mount the volume in both the app container and the agent container in order to make it available.,0.0,0.0,1.0,0.0
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,It also means you have to find a place to store the log file before it gets picked up by the agent.,0.0,0.0,1.0,0.0
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,Doing this for every container could become difficult to maintain and time consuming.,0.172,0.0,0.828,-0.3612
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,An alternative approach would be to instead send the logs to  stdout  and let the agent collect them with the Docker integration.,0.0,0.0,1.0,0.0
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,"Since you configured  logsConfigContainerCollectAll  to  true , the agent is already configured to collect the logs from every container output, so configuring Winston to output to  stdout  should just work.",0.0,0.091,0.909,0.4215
Datadog,58268784,58267953,0,"2019/10/07, 14:34:45",False,"2019/10/07, 14:34:45",251.0,5477963.0,2,See:  https://docs.datadoghq.com/agent/docker/log/,0.0,0.0,1.0,0.0
Datadog,58270801,58267953,1,"2019/10/07, 16:41:01",False,"2019/10/07, 16:41:01",336.0,7243426.0,2,"To support rochdev comment, here are a few code snippets to help out (if you do not opt in for the STDOUT method which should be simpler).",0.0,0.184,0.816,0.6597
Datadog,58270801,58267953,1,"2019/10/07, 16:41:01",False,"2019/10/07, 16:41:01",336.0,7243426.0,2,This is only to mount the right volume inside the container agent.,0.0,0.0,1.0,0.0
Datadog,58270801,58267953,1,"2019/10/07, 16:41:01",False,"2019/10/07, 16:41:01",336.0,7243426.0,2,"On your app deployment, add:",0.0,0.0,1.0,0.0
Datadog,58270801,58267953,1,"2019/10/07, 16:41:01",False,"2019/10/07, 16:41:01",336.0,7243426.0,2,And on your agent daemonset:,0.0,0.0,1.0,0.0
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,"At first glance, this seems to be a use case more suitable for the APM part of Datadog which would measure the execution time and could be  instrumented  to measure the execution time of the smaller functions (if it does not picked up this data automatically).",0.0,0.0,1.0,0.0
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,You can then create some nice charts with  Trace Search and Analytics .,0.0,0.329,0.671,0.5994
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,You could also use a custom metric with tags such as  opsize:large  and  opsize:small  which would represent the execution time (a gauge).,0.0,0.0,1.0,0.0
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,You can find more details  here .,0.0,0.0,1.0,0.0
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,"At the moment, the log module of Datadog does not seem to support the calculation you expect to see.",0.111,0.0,0.889,-0.3089
Datadog,58270568,58266541,0,"2019/10/07, 16:28:46",False,"2019/10/07, 16:28:46",336.0,7243426.0,0,"However, the two solutions above and the related logs can be made visible in a dashboard side by side.",0.0,0.091,0.909,0.1779
Datadog,55956522,55953321,1,"2019/05/02, 19:18:34",False,"2019/05/02, 19:18:34",2574.0,4162641.0,0,Have you tried using the  start  and  end  tags with a 24 hour window?,0.0,0.0,1.0,0.0
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"As I posted the issue on GitHub, they give an answer the issue was in source code for dd-trace-php and they will fix and new release.",0.0,0.0,1.0,0.0
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,https://github.com/DataDog/dd-trace-php/issues/334,0.0,0.0,1.0,0.0
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,Below response of DatDog in github:,0.0,0.0,1.0,0.0
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"Ah now this is much more clear, thanks for sharing.",0.0,0.559,0.441,0.8347
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,This is a known problem that we are currently and actively working on.,0.18,0.153,0.667,-0.1027
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"As I cannot commit to that, the fix will be probably come out with the next release.",0.112,0.0,0.888,-0.2235
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"At an higher level, the cause is an issue we have in some specific cases while invoking private/protected methods and parent::* invocations.",0.0,0.0,1.0,0.0
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"In the meantime, if you are still interested in testing/using the other integrations, the only thing I can recommend is to disable the pdo integration:  fastcgi_param DD_INTEGRATIONS_DISABLED pdo .",0.0,0.172,0.828,0.6369
Datadog,54938650,54920625,0,"2019/03/01, 07:49:07",True,"2019/03/01, 07:49:07",9.0,11043786.0,0,"Again, the fix to this is currently in development and will be released very soon.",0.0,0.0,1.0,0.0
Datadog,53624609,53459133,0,"2018/12/05, 05:10:35",True,"2018/12/05, 05:10:35",3223.0,43973.0,1,Use the Query Value widget.,0.0,0.375,0.625,0.34
Datadog,53624609,53459133,0,"2018/12/05, 05:10:35",True,"2018/12/05, 05:10:35",3223.0,43973.0,1,"It can only show a single value, which is the average for the current time window that has been chosen.",0.0,0.118,0.882,0.34
Datadog,53383195,53382882,0,"2018/11/19, 23:55:24",False,"2018/11/19, 23:55:24",1371.0,5540166.0,1,Maybe you could mod the process check to also tag the process number metric by PID ( this is probly where you'd change that ).,0.0,0.053,0.947,0.0772
Datadog,53383195,53382882,0,"2018/11/19, 23:55:24",False,"2018/11/19, 23:55:24",1371.0,5540166.0,1,That way you could group your monitor by your pid tag and the no-data alerts would tell you when the pid switched.,0.0,0.0,1.0,0.0
Datadog,53383195,53382882,0,"2018/11/19, 23:55:24",False,"2018/11/19, 23:55:24",1371.0,5540166.0,1,"But this would also alert on expected pid changes, so maybe you'd have to schedule downtimes too aggressively for this to be a good idea?",0.096,0.217,0.686,0.5719
Datadog,53383195,53382882,0,"2018/11/19, 23:55:24",False,"2018/11/19, 23:55:24",1371.0,5540166.0,1,Maybe monitoring some crash logs with  their Log Management tool  would be a better approach?,0.153,0.165,0.682,0.0516
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,Lambda is serverless.,0.0,0.0,1.0,0.0
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,Datadog agent is for the host.,0.0,0.0,1.0,0.0
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,While running lambda you have absolutely no control over the host as you are not managing it.,0.135,0.0,0.865,-0.3597
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,"Hence, You can monitor application running on lambda using datadog integration of lambda for the different application.",0.0,0.0,1.0,0.0
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,You may follow below link for AWS Integration of datadog.,0.0,0.0,1.0,0.0
Datadog,53232465,53231545,0,"2018/11/09, 21:54:22",False,"2018/11/09, 21:54:22",1710.0,2779323.0,2,Ref:  https://docs.datadoghq.com/integrations/amazon_lambda/,0.0,0.0,1.0,0.0
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,You can monitor a database from a different host as long as the host the agent is running on has access.,0.0,0.0,1.0,0.0
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,So for this section in the config file:,0.0,0.0,1.0,0.0
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,https://github.com/DataDog/integrations-core/blob/master/postgres/datadog_checks/postgres/data/conf.yaml.example#L4,0.0,0.0,1.0,0.0
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,instead of using  localhost  you can set the IP.,0.0,0.0,1.0,0.0
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,This will allow you to monitor your database without adding a new agent.,0.0,0.147,0.853,0.2263
Datadog,53400457,53226600,0,"2018/11/20, 21:44:45",False,"2018/11/20, 21:44:45",156.0,2676108.0,0,Then you would just follow the normal  postrgres setup  and you will have access to all the metrics and  service checks  including  postgres.can_connect  which is probably what you care about.,0.0,0.099,0.901,0.4939
Datadog,53114821,52311463,0,"2018/11/02, 10:10:01",False,"2018/11/02, 10:10:01",1976.0,43842.0,1,"It seems to be an intentional ""feature""  https://github.com/kamon-io/kamon-datadog/issues/19  introduced in 1.x.",0.0,0.0,1.0,0.0
Datadog,53114821,52311463,0,"2018/11/02, 10:10:01",False,"2018/11/02, 10:10:01",1976.0,43842.0,1,They have chosen approach to put service name in tag instead.,0.0,0.0,1.0,0.0
Datadog,51841340,51840681,1,"2018/08/14, 15:22:29",False,"2018/08/14, 15:22:29",1978.0,7217896.0,0,"Even though datadog is being run from the same machine, it is setting up a separate server on your machine.",0.0,0.0,1.0,0.0
Datadog,51841340,51840681,1,"2018/08/14, 15:22:29",False,"2018/08/14, 15:22:29",1978.0,7217896.0,0,"Because of that, it sounds like the datadog agent doesn't have access to your z:/ driver.",0.0,0.143,0.857,0.3612
Datadog,51841340,51840681,1,"2018/08/14, 15:22:29",False,"2018/08/14, 15:22:29",1978.0,7217896.0,0,"Try to put the ""TaskResults"" folder in your root directory (when running from datadog - where the mycheck.yaml file is) and change the path accordingly.",0.0,0.0,1.0,0.0
Datadog,51841340,51840681,1,"2018/08/14, 15:22:29",False,"2018/08/14, 15:22:29",1978.0,7217896.0,0,"If this works and you still want to have a common drive to be able to share files from your computer to datadog's agent, you have to find a way to mount a drive\folder to the agent.",0.0,0.099,0.901,0.3612
Datadog,51841340,51840681,1,"2018/08/14, 15:22:29",False,"2018/08/14, 15:22:29",1978.0,7217896.0,0,They probably have a way to do that in the  documentation,0.0,0.0,1.0,0.0
Datadog,51894917,51840681,0,"2018/08/17, 14:54:34",True,"2018/08/17, 14:54:34",410.0,831608.0,0,The solution to this is to create a file share on the network drive and use that path instead of the full network drive path.,0.0,0.239,0.761,0.6808
Datadog,51894917,51840681,0,"2018/08/17, 14:54:34",True,"2018/08/17, 14:54:34",410.0,831608.0,0,May be obvious to some but it didn't occur to me right away since the normal Python code worked without any issue outside of Datadog.,0.0,0.0,1.0,0.0
Datadog,51894917,51840681,0,"2018/08/17, 14:54:34",True,"2018/08/17, 14:54:34",410.0,831608.0,0,So instead of:,0.0,0.0,1.0,0.0
Datadog,51894917,51840681,0,"2018/08/17, 14:54:34",True,"2018/08/17, 14:54:34",410.0,831608.0,0,use,0.0,0.0,1.0,0.0
Datadog,51603701,51377442,0,"2018/07/31, 02:52:59",False,"2018/07/31, 02:52:59",1474.0,10109833.0,0,Have a look at the documentation for  Dogstream .,0.0,0.0,1.0,0.0
Datadog,51603701,51377442,0,"2018/07/31, 02:52:59",False,"2018/07/31, 02:52:59",1474.0,10109833.0,0,It allows you to send metrics to datadog from log files (including summarised metrics).,0.0,0.0,1.0,0.0
Datadog,51603701,51377442,0,"2018/07/31, 02:52:59",False,"2018/07/31, 02:52:59",1474.0,10109833.0,0,You may need to write a custom parser for any data that is not in the datadog canonical format in order for datadog to recognize the data.,0.0,0.0,1.0,0.0
Datadog,51603701,51377442,0,"2018/07/31, 02:52:59",False,"2018/07/31, 02:52:59",1474.0,10109833.0,0,Checkout the example  here .,0.0,0.0,1.0,0.0
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,This sounds like a bug.,0.0,0.455,0.545,0.3612
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,It is possible the Datadog exporter is running in a non-daemon thread.,0.0,0.0,1.0,0.0
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,The JVM views non-daemon threads as application critical work.,0.223,0.0,0.777,-0.3182
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,So essentially the JVM thinks it shouldn't shutdown until the non-daemon thread finishes.,0.0,0.0,1.0,0.0
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,"In the case of the Datadog exporter thread, that probably won't happen.",0.0,0.0,1.0,0.0
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,"To verify there are non-daemon threads, use  jstack  to generate a thread dump.",0.191,0.0,0.809,-0.3818
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,(command:  jstack &lt;pid&gt; ) or dump all threads in your  close  method:,0.206,0.0,0.794,-0.3818
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,An example thread dump output is below.,0.302,0.0,0.698,-0.3818
Datadog,50155727,50148430,3,"2018/05/03, 15:59:44",False,"2018/05/04, 19:46:07",11561.0,970308.0,0,Notice the word 'daemon' on the first line:,0.0,0.0,1.0,0.0
Datadog,49818706,49381672,0,"2018/04/13, 16:56:49",False,"2018/04/13, 16:56:49",939.0,2506172.0,3,Gauge metric  types will do the job here given that your query does not run more than once within 10 seconds.,0.0,0.0,1.0,0.0
Datadog,49818706,49381672,0,"2018/04/13, 16:56:49",False,"2018/04/13, 16:56:49",939.0,2506172.0,3,"If that is not the case, go for  count metric",0.0,0.0,1.0,0.0
Datadog,49818706,49381672,0,"2018/04/13, 16:56:49",False,"2018/04/13, 16:56:49",939.0,2506172.0,3,"The flush interval in datadog by default is 10 seconds, if you use a  gauge metric  and the metric is reported more than once in a flush interval, datadog agent only sends the last value ignoring the previous ones.",0.067,0.06,0.873,-0.0772
Datadog,49818706,49381672,0,"2018/04/13, 16:56:49",False,"2018/04/13, 16:56:49",939.0,2506172.0,3,"For  count metric  in contrast, the agent sums up all the values reported in the flush interval.",0.0,0.144,0.856,0.4019
Datadog,49818706,49381672,0,"2018/04/13, 16:56:49",False,"2018/04/13, 16:56:49",939.0,2506172.0,3,More details about flush interval  here .,0.0,0.0,1.0,0.0
Datadog,65533013,49381672,0,"2021/01/01, 21:35:13",False,"2021/01/01, 21:35:13",1718.0,555329.0,0,The best metric type would be a  histogram  metric.,0.0,0.375,0.625,0.6369
Datadog,65533013,49381672,0,"2021/01/01, 21:35:13",False,"2021/01/01, 21:35:13",1718.0,555329.0,0,"This will take multiple values, and pre-aggregate them within a flush window, so you will be able to get things like min/max/sum/avg and various percentiles.",0.0,0.191,0.809,0.6369
Datadog,65533013,49381672,0,"2021/01/01, 21:35:13",False,"2021/01/01, 21:35:13",1718.0,555329.0,0,If you run multiple times within a flush window:,0.0,0.0,1.0,0.0
Datadog,48946203,48922641,0,"2018/02/23, 12:55:16",True,"2018/02/23, 12:55:16",1365.0,4894399.0,0,"As I have mentioned in the comment, you are affected by  two pass model .",0.118,0.0,0.882,-0.1531
Datadog,48946203,48922641,0,"2018/02/23, 12:55:16",True,"2018/02/23, 12:55:16",1365.0,4894399.0,0,You should remove the keys in the resource added to the end of the chef run or triggered by the DD cookbook resources invoked as the last one in the run.,0.0,0.0,1.0,0.0
Datadog,48946203,48922641,0,"2018/02/23, 12:55:16",True,"2018/02/23, 12:55:16",1365.0,4894399.0,0,"However, it may not work with all versions of DD cookbook.",0.0,0.0,1.0,0.0
Datadog,48946203,48922641,0,"2018/02/23, 12:55:16",True,"2018/02/23, 12:55:16",1365.0,4894399.0,0,"From few DD cookbook versions, it is possible to store keys in node's run state which is not written to the Chef server.",0.0,0.0,1.0,0.0
Datadog,48946203,48922641,0,"2018/02/23, 12:55:16",True,"2018/02/23, 12:55:16",1365.0,4894399.0,0,The above example is preferred solution to your issue.,0.0,0.223,0.777,0.3182
Datadog,47003630,47003531,0,"2017/10/29, 20:17:50",True,"2017/10/29, 20:17:50",2010.0,6020610.0,0,I noticed that the API key of Datadog changes everytime whenever in close the site and open a new instance.,0.0,0.0,1.0,0.0
Datadog,47003630,47003531,0,"2017/10/29, 20:17:50",True,"2017/10/29, 20:17:50",2010.0,6020610.0,0,"so after entering new API key , the issue was solved",0.0,0.189,0.811,0.2732
