toolname,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,sentence 
Datadog,52934832,nan,1,"2018/10/22, 20:37:18",True,"2018/10/23, 04:17:01","2018/10/23, 04:17:01",5009799.0,120.0,3,1364,How to &quot;override&quot; some of the resource parameters when using terraform modules?,Solution 2 : can i use overrides with modules?
Datadog,52934832,nan,1,"2018/10/22, 20:37:18",True,"2018/10/23, 04:17:01","2018/10/23, 04:17:01",5009799.0,120.0,3,1364,How to &quot;override&quot; some of the resource parameters when using terraform modules?,"i tried to override resource parameters by copying overrides.tf to /application-1/ Directory, But terraform is not overriding resources, instead it is considering both as different resources."
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,When I start consumer with single instance it is show in consumer group but it is not consuming data from topic.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,After that if I start another consumer and my first consumer start consuming data but latest consumer instance doesn't have any partition assigned to it.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,below is the info log when first consumer instance starts.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,"INFO:kafka.client:Bootstrapping cluster metadata from [(u'kafka-broker1.ap-south-1.staging.internal', 9092, 0)]
  INFO:kafka.conn:: connecting to 172.31.1.66:9092
  INFO:kafka.client:Bootstrap succeeded: found 3 brokers and 19 topics."
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,INFO:kafka.conn:: Closing connection.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,"INFO:kafka.conn:: connecting to 172.31.1.148:9092
  INFO:kafka.conn:Broker version identifed as 0.11.0
  INFO:kafka.conn:Set configuration api_version=(0, 11, 0) to skip auto check_version requests on startup
  INFO:kafka.consumer.subscription_state:Subscribing to pattern: /events/
  INFO:kafka.conn:: connecting to 172.31.1.70:9092
  INFO:kafka.cluster:Group coordinator for datadog is BrokerMetadata(nodeId=1, host=u'kafka-broker1.ap-south-1.staging.internal', port=9092, rack=None)
  INFO:kafka.coordinator:Discovered coordinator 1 for group datadog
  INFO:kafka.conn:: connecting to 172.31.1.66:9092
  INFO:kafka.coordinator.consumer:Revoking previously assigned partitions set([]) for group datadog
  INFO:kafka.coordinator:(Re-)joining group datadog
  INFO:kafka.consumer.subscription_state:Updating subscribed topics to: [u'events']
  INFO:kafka.coordinator:Joined group 'datadog' (generation 843) with member_id kafka-python-1.3.5-e3c25fb3-39ea-4550-845f-9b663355b4f5
  INFO:kafka.coordinator:Successfully joined group datadog with generation 843
  INFO:kafka.consumer.subscription_state:Updated partition assignment: []
  INFO:kafka.coordinator.consumer:Setting newly assigned partitions set([]) for group datadog"
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,When I start second instance first instance get partition assigned and second instance have 0 partition assigned and have same info log as first instance before starting second instance.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,below is the info log of first instance after second instance started.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,"INFO:kafka.coordinator.consumer:Setting newly assigned partitions set([]) for group datadog
  WARNING:kafka.coordinator:Heartbeat failed for group datadog because it is rebalancing
  WARNING:kafka.coordinator:Heartbeat failed ([Error 27] RebalanceInProgressError); retrying
  INFO:kafka.coordinator.consumer:Revoking previously assigned partitions set([]) for group datadog
  INFO:kafka.coordinator:(Re-)joining group datadog
  INFO:kafka.coordinator:Skipping heartbeat: no auto-assignment or waiting on rebalance
  INFO:kafka.coordinator:Joined group 'datadog' (generation 843) with member_id kafka-python-1.3.5-ddb66185-c615-4f31-9729-9384131f24c9
  INFO:kafka.coordinator:Elected group leader -- performing partition assignments using range
  INFO:kafka.coordinator:Successfully joined group datadog with generation 843
  INFO:kafka.consumer.subscription_state:Updated partition assignment: [TopicPartition(topic=u'events', partition=0), TopicPartition(topic=u'events', partition=1), TopicPartition(topic=u'events', partition=2), TopicPartition(topic=u'events', partition=3), TopicPartition(topic=u'events', partition=4), TopicPartition(topic=u'events', partition=5), TopicPartition(topic=u'events', partition=6), TopicPartition(topic=u'events', partition=7), TopicPartition(topic=u'events', partition=8), TopicPartition(topic=u'events', partition=9)]
  INFO:kafka.coordinator.consumer:Setting newly assigned partitions set([TopicPartition(topic=u'events', partition=6), TopicPartition(topic=u'events', partition=7), TopicPartition(topic=u'events', partition=8), TopicPartition(topic=u'events', partition=9), TopicPartition(topic=u'events', partition=0), TopicPartition(topic=u'events', partition=1), TopicPartition(topic=u'events', partition=2), TopicPartition(topic=u'events', partition=3), TopicPartition(topic=u'events', partition=4), TopicPartition(topic=u'events', partition=5)]) for group datadog"
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,"We always have 1 consumer instance with unassigned partitions on all the cases,  last consumer instance always have 0 partition assigned"
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,**Below are the screenshot for the same **
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,No partitions assigned to first consumer instance
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,No partitions assigned to last consumer instance
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,We also suspect clustering of kafka.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,When we had only 1 kafka node partition assignment to consumer instance and re-balancing was working fine.
Datadog,50577852,nan,0,"2018/05/29, 09:41:06",False,"2018/05/30, 14:19:37","2018/05/30, 14:19:37",1534977.0,31.0,3,3303,Partition are not getting assigned to Kafka consumer instance,But after going into multi-node cluster we are facing this issue
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,I have a very simple case where I want to see how many time a user click on the ButtonA in my app.
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,I'm using DropWizard metrics counter to archive this and the coursera reporter to report them to DataDog every 1 minutes.
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,But what is happening is that this counter doesn't behave like I thought it would.
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,"so for example if the buttonA has been clicked 4 times, the counter will keep the value 4 until the app restart which is not very useful."
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,Is there an other metrics I'm not aware about that would keep a count and at each reports reset to 0 ?
Datadog,48807945,nan,1,"2018/02/15, 15:01:17",False,"2018/02/17, 02:52:20",nan,956974.0,1519.0,3,259,Dropwizard metrics how to count for an action without carrying forward the counter value,So that on Datadog dashboard I can easily sum all the count and manage to get the exact numbers even if the app is restarted it will not affect the metrics.
Datadog,45324189,nan,1,"2017/07/26, 13:22:43",True,"2019/12/06, 05:12:18","2019/12/06, 05:12:18",8047168.0,173.0,3,3987,Python install sub-package from package,it is possible to install some special sub-package from package?
Datadog,45324189,nan,1,"2017/07/26, 13:22:43",True,"2019/12/06, 05:12:18","2019/12/06, 05:12:18",8047168.0,173.0,3,3987,Python install sub-package from package,"For example, I want to create package with slack, datadog, sentry plugins (wrappers)."
Datadog,45324189,nan,1,"2017/07/26, 13:22:43",True,"2019/12/06, 05:12:18","2019/12/06, 05:12:18",8047168.0,173.0,3,3987,Python install sub-package from package,But I want to allow user what he wants to install.
Datadog,45324189,nan,1,"2017/07/26, 13:22:43",True,"2019/12/06, 05:12:18","2019/12/06, 05:12:18",8047168.0,173.0,3,3987,Python install sub-package from package,Like:
Datadog,45324189,nan,1,"2017/07/26, 13:22:43",True,"2019/12/06, 05:12:18","2019/12/06, 05:12:18",8047168.0,173.0,3,3987,Python install sub-package from package,Can it be done without separating all plugins to different packages?
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,I am getting Cassandra timeouts using the Phantom-DSL with the Datastax Cassandra driver.
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,"However, Cassandra does not seem to be overloaded."
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Below is the exception I get:
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,And here are the statistics I get from the Cassandra Datadog connector over this time period:
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,You can see our read rate (per second) on the top-center graph.
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Our CPU and memory usage are very low.
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Here is how we are configuring the Datastax driver:
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Our  nodetool cfstats  looks like this:
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,"When we ran  cassandra-stress , we didn't experience any issues: we were getting a steady 50k reads per second,  as expected ."
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Cassandra has this error whenever I make my queries:
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Why are we getting timeouts?
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,EDIT:  I had the wrong dashboard uploaded.
Datadog,42708258,nan,2,"2017/03/10, 02:55:24",False,"2017/03/12, 00:18:56","2017/03/12, 00:18:56",846389.0,1410.0,3,631,Cassandra Timeouts with No CPU Usage,Please see the new image.
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,I'm using a SaaS for my AWS instance monitoring and Mandrill for email sending/campaigns.
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,I had created a simple chart with  Zapier  but I'd rather like to host it myself.
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,So my question is:
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,How can I receive a webhook signal from Mandrill and then send it to Datadog from my server?
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,Then again I guess hosting this script right on the same server I'm monitoring would be a terrible idea...
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,"Basically I don't know how to ""receive the webhook"" so I can report it back to my Datadog service agent so it gets updated on their website."
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,I get how to actually report the data to Datadog as explained here  http://docs.datadoghq.com/api/  but I just don't have a clue  how to host a listener for web hooks ?
Datadog,28436960,nan,3,"2015/02/10, 18:39:39",True,"2015/03/07, 22:02:50",nan,166612.0,3257.0,3,2033,How to receive webhook signal from 3rd party service,"Programming language isn't important, I don't have a preference for that case."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,"I've been using Copperegg for a while now and have generally been happy with it until lately, where I have had a few issues."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,It's being used to monitor a number of EC2 instances that must be up 24/7.
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,"Last week I was getting phantom alerts that servers had gone down when they hadn't, which I can cope with, but also I didn't get an alert when I should have done."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,One server had high CPU for over 5 mins when the alert should be triggered after 1 minute.
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,"The Copperegg support weren't not all that helpful, merely agreeing that an alert should have been triggered."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,The latter of those problems is unacceptable and if it were to happen again outside of working hours then serious problems will follow.
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,"So, I'm looking for alternative services that will do that same job."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,"I've looked at Datadog and New Relic, but both have a significant problem in that they will only alert me of a problem 5 minutes after it's occurred, rather than the 1 minute I can get with Copperegg."
Datadog,21527387,nan,2,"2014/02/03, 14:24:04",True,"2015/03/19, 19:10:30","2014/02/03, 15:36:29",3265763.0,31.0,3,4116,What good alternatives are there to Copperegg for monitoring EC2 instances?,What else is out there that can do the same job and will also integrate with Pager Duty?
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,I am migrating an application to use the latest version of Spring Boot.
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,Currently all the camel routes are in XML and I have it running using this approach.
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,All the routes currently log a message at the end of processing.
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,I was wondering is there a way to detect how long it took a particular route to execute and add to the log message.
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,"With this information, we can then create datadog dashboards to show stats on our camel routes"
Datadog,62818107,62818348.0,1,"2020/07/09, 18:13:48",True,"2020/07/13, 17:33:38",nan,11612.0,3338.0,2,198,Spring Boot and Camel- Log Route Duration,"Thanks in advance
Damien"
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,I'm running datadog agent container in EC2 by configuring task definition in AWS ECS.
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,"But at this time, the huge amount of logs is stored in  /var/lib/docker/containers/ ContainerID / ContainerID .json so that I want to rotate it."
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,"In Docker documents, I saw this  link ."
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,There are
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,Now I want to config these options through task definition but I don't know the convention of them.
Datadog,62298190,nan,1,"2020/06/10, 10:39:42",True,"2020/08/21, 07:12:56","2020/06/15, 09:21:14",10558160.0,178.0,2,446,Is there a way to rotate logs in AWS ECS through task definition configuration?,Did anyone have any ideas?
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,I'm currently leveraging celery for periodic tasks.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,I am new to celery.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,I have two workers running two different queues.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,One for slow background jobs and one for jobs user's queue up in the application.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,I am monitoring my tasks on datadog because it's an easy way to confirm my workers a running appropriately.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,"What I want to do is after each task completes, record which queue the task was completed on."
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,"The following function is something that I implemented after researching the celery docs and some StackOverflow posts, but it's not working as intended."
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,I get the first statsd increment but the remaining code does not execute.
Datadog,62056153,nan,1,"2020/05/28, 05:46:11",False,"2020/05/28, 19:38:33",nan,7113209.0,1090.0,2,579,How to Inspect the Queue Processing a Celery Task,"I am wondering if there is a simpler way to inspect inside/after each task completes, what queue processed the task."
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,I'm using micrometer to publish several different metrics to Datadog; among these there is the number of items processed by several different batch jobs which can be pretty sparse.
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,"Some batch jobs have different intervals, some others are triggered by external events so they don't have a fixed interval at all."
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,"However, my micrometer configuration has a  step  of 30s, which I don't want to change, as suggested in  this question , because I have denser metrics that need to be tracked every 30s."
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,"This means that every 30s, unless a batch job has just run, my application is publishing a zero for each batch job metric, polluting them."
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,"I've been trying to handle this on Datadog by using its  rollup  function, but i don't know the rollup interval beforehand because the interval may be variable for jobs triggered by external events."
Datadog,60560889,nan,0,"2020/03/06, 11:17:30",False,"2020/03/06, 11:17:30",nan,1454.0,7501.0,2,59,Tracking sparse metrics with micrometer results in zeroes being published,"Another solution i'm considering is to extend the  DataDogMeterRegistry  to have it clear all metrics right after publishing, so that it will only publish metrics that registered in the latest 30s interval, but I was wondering if there was a clearer way to prevent micrometer from sending zeroes for sparse metrics."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,I have a logrus log handler in my Golang application.
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,"Logs are formatted with JSONFormatter and are submitted as a single line to Datadog, which aggregates them and displays them nicely."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,"However, I recently discovered a case where there's an unhandled panic, and this is  not  captured with the logrus logger."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,"This results in the actual panic and stack trace being spread across multiple output lines, which Datadog collects individually."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,This costs us money and makes the logs very difficult to read.
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,"I'm going to fix the issue, but in the event that any further unhandled panics happen, I'd like to be able to capture them using the logrus JSONFormatter."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,Something like this:
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,This produces the following output.
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,"As you can see, the first two logs use logrus, but the unhandled panic does not."
Datadog,60516923,60517002.0,1,"2020/03/04, 01:17:30",True,"2020/03/04, 01:27:31",nan,13002451.0,23.0,2,688,Logging unhandled Golang panics,Is it possible to get those last several lines to log using logrus?
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,I've been working on adding monitoring metrics in our GraphQL gateway recently.
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,We're using  graphql-spring-boot  starter for the gateway.
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,"After reading the following documentations, I manage to send the basic graphql.timer.query."
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,* metrics to Datadog
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,"What I've achieved so far is, when I send a GraphQL query/mutation, I'd collect the request count and time accordingly."
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,e.g.
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,sending the query below
Datadog,59549130,59605166.0,1,"2020/01/01, 01:32:26",True,"2020/01/06, 01:37:29","2020/01/02, 23:19:04",1264461.0,7426.0,2,1258,GraphQL + Spring Boot: how to collect (error) metrics?,I'll see metrics  graphql.timer.query.count  /  graphql.timer.query.sum  with tags  operationName=HelloWorldQuery
