toolname,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,sentence,neg,pos,neu,com
Datadog,66113635,,1,"2021/02/09, 07:46:36",True,"2021/02/19, 21:45:06","2021/02/09, 16:16:15",2032722.0,383.0,1,154,python flask application to track APM logs with Datadog on Azure Linux containers using ACR,"I went through the Microsoft articles, Datadog documentation but, no luck.",0.189,0.27,0.541,0.296
Datadog,66113635,,1,"2021/02/09, 07:46:36",True,"2021/02/19, 21:45:06","2021/02/09, 16:16:15",2032722.0,383.0,1,154,python flask application to track APM logs with Datadog on Azure Linux containers using ACR,"I setup app registrations, Manage reader permissions on Subscription, created ClientID and app secrets on Azure portal.",0.0,0.118,0.882,0.25
Datadog,66113635,,1,"2021/02/09, 07:46:36",True,"2021/02/19, 21:45:06","2021/02/09, 16:16:15",2032722.0,383.0,1,154,python flask application to track APM logs with Datadog on Azure Linux containers using ACR,none of them helped,0.0,0.0,1.0,0.0
Datadog,66113635,,1,"2021/02/09, 07:46:36",True,"2021/02/19, 21:45:06","2021/02/09, 16:16:15",2032722.0,383.0,1,154,python flask application to track APM logs with Datadog on Azure Linux containers using ACR,Could you confirm whether is there a way to collect the APM logs on datadog with out installing agent on Azure.,0.0,0.0,1.0,0.0
Datadog,66113635,,1,"2021/02/09, 07:46:36",True,"2021/02/19, 21:45:06","2021/02/09, 16:16:15",2032722.0,383.0,1,154,python flask application to track APM logs with Datadog on Azure Linux containers using ACR,Thank you in advance.,0.0,0.455,0.545,0.3612
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,"I am little embarrased, as this is probably very banal, but it's really not making any sense to me.",0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,"I have a little golang web-application, that I for now am just localhosting.",0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,"I have some logging with logrus going on in the project, and want to use datadog to get a nice and visual dashboard for my application.",0.0,0.157,0.843,0.4767
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,"So I follow a bunch of the steps on their page, download their dockerimage and run it, and i am able to see some data!",0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,"I then follow the instructions further on, under a headline called &quot;docker integration&quot;.",0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,here I am asked to run the following command:,0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,To which the response &quot;cannot find user &quot;dd-agent&quot;&quot; is given.,0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,But what is this &quot;user&quot; value?,0.0,0.383,0.617,0.4767
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,Is it the user to which I have signed up to datadog with?,0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,something else?,0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,I find it very unspecified?,0.0,0.0,1.0,0.0
Datadog,66833514,,0,"2021/03/27, 18:19:34",False,"2021/03/27, 18:19:34",,15245005.0,49.0,1,28,what is the &quot;user&quot; in datadog,would very much appreciate a helping hand,0.0,0.742,0.258,0.8244
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,I want to get Confluent cloud metrics into Datadog so I followed the this  instruction .,0.0,0.098,0.902,0.0772
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,Instead of using CCLOUD_USER: ${CCLOUD_USER} and CCLOUD_PASSWORD: ${CCLOUD_PASSWORD} I used CCLOUD_API_KEY and CCLOUD_API_SECRET as environment variables for the exporter container.,0.0,0.0,1.0,0.0
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,I get a Failed to establish a new connection: [Errno 111] Connection refused error:,0.506,0.0,0.494,-0.802
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,When I tried to curl http://ccloudexporter_ccloud_exporter_1:2112/metrics I got no reply but I did with a curl to http://localhost:2112/metrics.,0.11,0.0,0.89,-0.1531
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,So I adjusted the openmetrics.yml to use prometheus url http://localhost:2112/metrics.,0.0,0.0,1.0,0.0
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,Still same error in the DD container.,0.31,0.0,0.69,-0.4019
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,When I go to http://localhost:2112/metrics in my browser I see metrics.,0.0,0.0,1.0,0.0
Datadog,66172172,,1,"2021/02/12, 14:46:36",False,"2021/02/23, 10:00:35",,7779815.0,871.0,1,94,How to send Confluent cloud metrics to Datadog?,No clue on why DD cannot connect to /metrics.,0.216,0.0,0.784,-0.296
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Background:,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,I'm trying SLO feature from micrometer and I expect that I can get the number of requests that fulfill the SLO.,0.0,0.198,0.802,0.4939
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,"For example if I set the SLO to 500ms, then I want to know how many requests &lt;= 500ms.",0.0,0.075,0.925,0.0772
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Also I want to know the total requests.,0.0,0.178,0.822,0.0772
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Problem:,1.0,0.0,0.0,-0.4019
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,"http.server.requests.count says 24
http.server.requests.histogram with tag le:_inf says 126",0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,I believe both of them should have the same (or at least similar) value,0.0,0.167,0.833,0.34
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,I'm using:,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,"Spring Boot 2.3.2.RELEASE
Micrometer: 1.5.2",0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,application.properties,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Meter Filter,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Datadog,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Any clue on what's happening here?,0.0,0.0,1.0,0.0
Datadog,65368981,,0,"2020/12/19, 12:48:38",False,"2020/12/20, 01:18:54","2020/12/20, 01:18:54",462565.0,378.0,1,95,Micrometer wrong SLO histogram count with statsd datadog,Thanks,0.0,1.0,0.0,0.4404
Datadog,65348502,,0,"2020/12/17, 23:19:53",False,"2020/12/17, 23:19:53",,14622925.0,11.0,1,54,How to monitor failed AWS EMR Steps using Datadog,I was reading the  Datadog docs  on how to monitor AWS Elastic Map Reduce using Datadog because I need to get metrics for failed EMR steps.,0.125,0.0,0.875,-0.5106
Datadog,65348502,,0,"2020/12/17, 23:19:53",False,"2020/12/17, 23:19:53",,14622925.0,11.0,1,54,How to monitor failed AWS EMR Steps using Datadog,LIKE HERE,0.0,0.714,0.286,0.3612
Datadog,65348502,,0,"2020/12/17, 23:19:53",False,"2020/12/17, 23:19:53",,14622925.0,11.0,1,54,How to monitor failed AWS EMR Steps using Datadog,"I think the most accurate metric is  aws.elasticmapreduce.jobs_failed  but as the image says, is only available for Hadoop V1, but I'm using Hadoop V2... so I don't see it in my  Datadog Metric Explorer",0.0,0.0,1.0,0.0
Datadog,64929616,64973799.0,1,"2020/11/20, 14:37:15",True,"2020/11/23, 20:08:08",,469898.0,1481.0,1,150,Can DataDog dd-trace-js send trace info to the server via http headers?,"I want to trace a request path that has started in the Web application React JS (frontend), then passed to the backend and returned as a response.",0.0,0.053,0.947,0.0772
Datadog,64929616,64973799.0,1,"2020/11/20, 14:37:15",True,"2020/11/23, 20:08:08",,469898.0,1481.0,1,150,Can DataDog dd-trace-js send trace info to the server via http headers?,Can  dd-trace-js  start the span and pass it to the server over HTTP HEADERS?,0.0,0.0,1.0,0.0
Datadog,63814864,63835825.0,2,"2020/09/09, 18:28:38",True,"2020/09/10, 22:25:47",,8534030.0,205.0,1,716,"Micrometer-springboot: Hikaricp , Tomcat and jdbc metrics are not exported to DataDog","Hikaricp , Tomcat and jdbc metrics are not being exported to DataDog",0.0,0.0,1.0,0.0
Datadog,63814864,63835825.0,2,"2020/09/09, 18:28:38",True,"2020/09/10, 22:25:47",,8534030.0,205.0,1,716,"Micrometer-springboot: Hikaricp , Tomcat and jdbc metrics are not exported to DataDog","we have setup springboot app to push the metrics to datadoghq, it does export 60 metrics, however the metrics like hikaricp, tomcat and jdbc are missing.",0.077,0.087,0.836,0.0772
Datadog,63814864,63835825.0,2,"2020/09/09, 18:28:38",True,"2020/09/10, 22:25:47",,8534030.0,205.0,1,716,"Micrometer-springboot: Hikaricp , Tomcat and jdbc metrics are not exported to DataDog","hikaricp, tomcat and jdbc - these mertics are listed under  /actuator/metrics  endpoint, but not exported to datadog.",0.0,0.0,1.0,0.0
Datadog,63814864,63835825.0,2,"2020/09/09, 18:28:38",True,"2020/09/10, 22:25:47",,8534030.0,205.0,1,716,"Micrometer-springboot: Hikaricp , Tomcat and jdbc metrics are not exported to DataDog","Is there any additional settings required to push hikaricp, tomcat and jdbc metrics ?",0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,"How can logback be configured to add tags,so that datadog can recognize the source?",0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,I have the following  logback.xml :,0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,Where the custom field  ddtags  is supposed to set tags for datadog.,0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,"The logs show up in datadog and everything works as expected, despite the  source -tag.",0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,The log messages sent from my service show up with two tags in datadog:  source:java  and  source:undefined :,0.0,0.0,1.0,0.0
Datadog,63314162,65920537.0,1,"2020/08/08, 13:06:44",True,"2021/01/27, 15:50:52","2020/08/08, 20:16:31",834309.0,1182.0,1,217,How to define source-tag for datadog when sending logs agentless with logback from Spring Boot?,How do I get rid of the  source:undefined  tag so that datadog correctly recognizes the source?,0.0,0.0,1.0,0.0
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,I'm working with express + graphql environment.,0.0,0.0,1.0,0.0
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,I want to add tags to express span with the value I derive while resolving the graphql query.,0.0,0.326,0.674,0.6486
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,"Currently, tags get added to the graphql span with the following code.",0.0,0.0,1.0,0.0
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,Let me know if there is a way to add these tags to the parent span instead of the current span.,0.0,0.0,1.0,0.0
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,This is required as I don't want to enable analytics on graphql since I already have it enabled in the express app.,0.06,0.0,0.94,-0.0572
Datadog,63225377,,0,"2020/08/03, 10:28:54",False,"2020/08/08, 17:58:53","2020/08/08, 17:57:33",4386423.0,166.0,1,96,Can I add tags to parent span Datadog,Basically I want tags to root trace(express) instead of current span(graphql.execute).,0.0,0.126,0.874,0.0772
Datadog,62570190,,0,"2020/06/25, 10:37:07",False,"2020/06/25, 10:37:07",,2265497.0,1402.0,1,105,Datadog search by java stacktrace,"Anyway, how can I search for all messages(errors) where stacktrace contains specific piece of code?",0.0,0.0,1.0,0.0
Datadog,62570190,,0,"2020/06/25, 10:37:07",False,"2020/06/25, 10:37:07",,2265497.0,1402.0,1,105,Datadog search by java stacktrace,According to datadog documentation it search only by message attribute(it's infered from the json-like object sent to datadog when you log something).,0.0,0.0,1.0,0.0
Datadog,62570190,,0,"2020/06/25, 10:37:07",False,"2020/06/25, 10:37:07",,2265497.0,1402.0,1,105,Datadog search by java stacktrace,Stacktrace is a separate property and I cannot understand how to search it.,0.0,0.0,1.0,0.0
Datadog,62545185,,1,"2020/06/24, 02:16:03",True,"2020/06/24, 02:43:20",,12822559.0,11.0,1,542,Creating Datadog alerts for when the percentage difference between two custom metrics goes over a specified percentage threshold,My current situation is that I have two different data feeds (Feed A &amp; Feed B) and I have created custom metrics for both feeds:,0.0,0.087,0.913,0.25
Datadog,62545185,,1,"2020/06/24, 02:16:03",True,"2020/06/24, 02:43:20",,12822559.0,11.0,1,542,Creating Datadog alerts for when the percentage difference between two custom metrics goes over a specified percentage threshold,Next steps is to create alert monitoring for the agreed upon threshold of difference between the two metrics.,0.0,0.299,0.701,0.6597
Datadog,62545185,,1,"2020/06/24, 02:16:03",True,"2020/06/24, 02:43:20",,12822559.0,11.0,1,542,Creating Datadog alerts for when the percentage difference between two custom metrics goes over a specified percentage threshold,Say we have agreed that it is acceptable for Order Counts from Feed A to be within ~5% of Order Counts from Feed B.,0.0,0.173,0.827,0.5267
Datadog,62545185,,1,"2020/06/24, 02:16:03",True,"2020/06/24, 02:43:20",,12822559.0,11.0,1,542,Creating Datadog alerts for when the percentage difference between two custom metrics goes over a specified percentage threshold,How can I go about creating that threshold and comparison between the two metrics that I have already developed in Datadog?,0.0,0.109,0.891,0.296
Datadog,62545185,,1,"2020/06/24, 02:16:03",True,"2020/06/24, 02:43:20",,12822559.0,11.0,1,542,Creating Datadog alerts for when the percentage difference between two custom metrics goes over a specified percentage threshold,I would like to send alerts to myself when the % difference between the two data feeds is &gt; 5 % for a daily validation.,0.0,0.116,0.884,0.3612
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,"I have an application running on Kubernetes and this app has log files that I want to stream to datadog log, then set up an alert.",0.0,0.137,0.863,0.3612
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,"Previously, this app run on bare-metal server, I installed datadog agent on that server, and I used custom log collection to retrieve that logs.",0.0,0.0,1.0,0.0
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,It worked perfectly well.,0.0,0.759,0.241,0.743
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,"Now, I have an obstacle on how to read the log files in the container.",0.161,0.0,0.839,-0.3612
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,"I have googled and it said I can use annotations and auto discovery, but I can't see where I am supposed to define the log path.",0.0,0.0,1.0,0.0
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,Does anyone have an idea how to resolve this or have a similar case with mine?,0.0,0.157,0.843,0.3818
Datadog,62394798,,0,"2020/06/15, 21:38:29",False,"2020/06/15, 21:38:29",,13751595.0,11.0,1,362,How Datadog read custom log files in containers kubernetes?,Thank you in advance.,0.0,0.455,0.545,0.3612
Datadog,61521576,,1,"2020/04/30, 13:43:22",True,"2020/04/30, 16:28:56",,944768.0,1824.0,1,400,DataDog Log Search empty string facet,"On DataDog log search, I want to search for logs with empty string for a specific facet, e.g.",0.105,0.076,0.819,-0.128
Datadog,61521576,,1,"2020/04/30, 13:43:22",True,"2020/04/30, 16:28:56",,944768.0,1824.0,1,400,DataDog Log Search empty string facet,logs with userId is empty.,0.31,0.0,0.69,-0.2023
Datadog,61521576,,1,"2020/04/30, 13:43:22",True,"2020/04/30, 16:28:56",,944768.0,1824.0,1,400,DataDog Log Search empty string facet,"@userId:''  ,  @userId:"""" ,  -@userId:*  non worked.",0.0,0.0,1.0,0.0
Datadog,61108009,,1,"2020/04/08, 21:55:29",True,"2020/04/15, 21:52:15",,13262459.0,11.0,1,693,How to get the number of different values of a metric&#39;s tag in Datadog,I have a metric which has a tag with lots of different values (the value is a file name).,0.0,0.282,0.718,0.6249
Datadog,61108009,,1,"2020/04/08, 21:55:29",True,"2020/04/15, 21:52:15",,13262459.0,11.0,1,693,How to get the number of different values of a metric&#39;s tag in Datadog,How can I create a query that determines the number of different values of that tag exist on a metric?,0.0,0.303,0.697,0.6249
Datadog,61108009,,1,"2020/04/08, 21:55:29",True,"2020/04/15, 21:52:15",,13262459.0,11.0,1,693,How to get the number of different values of a metric&#39;s tag in Datadog,"For example if 4 metrics are received during a time frame, with the following tags ""file_name:dir/file1"", ""file_name:dir/file2"", ""file_name:dir/file3"", ""file_name:dir/file1""",0.0,0.0,1.0,0.0
Datadog,61108009,,1,"2020/04/08, 21:55:29",True,"2020/04/15, 21:52:15",,13262459.0,11.0,1,693,How to get the number of different values of a metric&#39;s tag in Datadog,"I want the query to return the value 3, since of all the metrics received during this timeframe there were 3 distinct values for the file_name tag.",0.0,0.225,0.775,0.6597
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,"This is the installation path of datadog  /etc/datadog-agent 
Under this we have checks under folder  /etc/datadog-agent/conf.d",0.0,0.0,1.0,0.0
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,"Under this we have defined a service to report disk space alert under disk.d
 /etc/datadog-agent/conf.d/disk.d",0.0,0.145,0.855,0.296
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,We have the file ready in the configuration.,0.0,0.263,0.737,0.3612
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,We did tried to reload the datadog agent to reflect the changes.,0.0,0.0,1.0,0.0
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,"The expected scenario is it should reflect in datadog console under the service defined 
The query we are using is",0.0,0.0,1.0,0.0
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,But we are unable to establish anything.,0.0,0.0,1.0,0.0
Datadog,60413506,,0,"2020/02/26, 14:02:30",False,"2020/02/26, 17:06:38","2020/02/26, 17:06:38",12966427.0,11.0,1,80,Datadog checks not appearing in Datadog console,Nutshell none of the alerts configured for this host are not reflecting in datadog console.,0.0,0.0,1.0,0.0
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,Our applications log in JSON format.,0.0,0.0,1.0,0.0
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,According to Datadog's documentation JSON logs are not processed by pipelines.,0.0,0.0,1.0,0.0
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,How can I enrich the JSON logs with an additional field that is based on a different value of that same log line?,0.0,0.107,0.893,0.34
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,I have this line:,0.0,0.0,1.0,0.0
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,And I want this line:,0.0,0.302,0.698,0.0772
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,Is this possible with Datadog?,0.0,0.0,1.0,0.0
Datadog,60170609,,1,"2020/02/11, 16:01:42",False,"2020/02/11, 16:50:50",,1191261.0,31686.0,1,1005,How to post process JSON logs with Datadog?,I do not want to change our loggers to a the  customerId  to the log output.,0.086,0.0,0.914,-0.0572
Datadog,59914559,,0,"2020/01/26, 02:22:00",False,"2020/01/26, 02:22:00",,11229708.0,13.0,1,91,When to use Datadog Distribution and Histogram,I cannot find any article that describes the advantages of using datadog histogram compared to datadog distribution for apps that run on multi instance.,0.0,0.102,0.898,0.3612
Datadog,59914559,,0,"2020/01/26, 02:22:00",False,"2020/01/26, 02:22:00",,11229708.0,13.0,1,91,When to use Datadog Distribution and Histogram,Would someone kindly help me on deciding the best choice between those two?,0.0,0.502,0.498,0.8779
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,I want to be able to parameterised my datadog dashboard.,0.0,0.14,0.86,0.0772
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,I have already introduced a template variable  flavor  which to indicate if it is  dev  or  prod  environment.,0.0,0.0,1.0,0.0
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,What I wish to achieve is to switch data from one environment o another when I select a different environment (e.g.,0.0,0.144,0.856,0.4019
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,from  dev-db-master  to  prod-db-master ).,0.0,0.0,1.0,0.0
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,The string interpolation is necessary because I want to display multiple time series within a single chart.,0.0,0.085,0.915,0.0772
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,However the chart is basically blank,0.0,0.0,1.0,0.0
Datadog,59622491,59625224.0,1,"2020/01/07, 07:10:54",True,"2020/01/08, 11:23:00","2020/01/08, 05:30:50",58129.0,29539.0,1,213,How to correct the query statement (string interpolation) in the Datadog dashboard?,The Json tab also shows a pink background which indicates either the json is malformed or the query is too complex.,0.0,0.0,1.0,0.0
