toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,sentence 
Datadog,50768198,50768038,0,"2018/06/08, 23:48:11",False,"2018/06/08, 23:48:11",1371.0,5540166.0,0,"Not possible today, but that is in Datadog's plans for development."
Datadog,50768198,50768038,0,"2018/06/08, 23:48:11",False,"2018/06/08, 23:48:11",1371.0,5540166.0,0,"What you can do as a workaround, though, is add a link to your logs explorer with the query that triggered the monitor alert, so you can get a quick reference to what were the logs that triggered it."
Datadog,50768198,50768038,0,"2018/06/08, 23:48:11",False,"2018/06/08, 23:48:11",1371.0,5540166.0,0,"This link, for example, would quickly scope you to the error logs over the last 15 minutes:  https://app.datadoghq.com/logs?live=true&amp;query=status%3Aerror&amp;stream_sort=desc"
Datadog,50768198,50768038,0,"2018/06/08, 23:48:11",False,"2018/06/08, 23:48:11",1371.0,5540166.0,0,"And markdown is supported, so you can keep your monitor messages prettier without long links in the messages."
Datadog,50768198,50768038,0,"2018/06/08, 23:48:11",False,"2018/06/08, 23:48:11",1371.0,5540166.0,0,"Like so:
 [Check the error logs here](https://app.datadoghq.com/logs?live=true&amp;query=status%3Aerror&amp;stream_sort=desc)"
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,It looks to me that these are Datadog specific configuration parameters.
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,"So you first need to install the Datadog app to your Slack workspace, which you find on the Slack App Directory."
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,Here is how the process is described in the official documentation:
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,Installation
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,"The Slack integration is installed via its integration tile in the
  Datadog application."
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,Configuration
Datadog,51045835,51033962,0,"2018/06/26, 17:52:41",False,"2018/06/26, 17:52:41",23418.0,4379151.0,0,Source:  official documentation  from Datadog
Datadog,53290808,52891518,0,"2018/11/14, 01:03:15",False,"2018/11/14, 01:03:15",51.0,6111276.0,1,This might be a problem that  other people are running into too .
Datadog,53290808,52891518,0,"2018/11/14, 01:03:15",False,"2018/11/14, 01:03:15",51.0,6111276.0,1,"kubelet is no longer listening on the ReadOnlyPort in newer Kubernetes versions, and the port is being deprecated."
Datadog,53290808,52891518,0,"2018/11/14, 01:03:15",False,"2018/11/14, 01:03:15",51.0,6111276.0,1,Samuel Cormier-Iijima reports that the issue can be solved by adding adding  KUBELET_EXTRA_ARGS=--read-only-port=10255  in  /etc/default/kubelet  on the node host.
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,It is in fact possible to send an alert if a metric shows the same value for a fix period of time.
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,You can do this by using the diff() function to your query to produce delta values from consecutive delta points and then apply the abs() function to take absolute values of these deltas.
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,"To do this we use the Arithmetic functions available, which can be applied using the '+' button to your query in UI."
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,"For alert conditions in the metric monitor itself, configure as follows:
Select threshold alert
Set the “Trigger when the metric is…” dropdown selector to below or equal to
Set the “Alert Threshold” field to 0 (zero)"
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,This configuration will trigger an alert event when no change in value has been registered over the selected timeframe.
Datadog,53029359,52989371,0,"2018/10/28, 09:39:29",False,"2018/10/28, 09:39:29",113.0,4742614.0,1,Here is a link to datadog article:  https://docs.datadoghq.com/monitors/faq/how-can-i-configure-a-metric-monitor-to-alert-on-no-change-in-value/
Datadog,54813734,54811591,0,"2019/02/21, 20:18:42",False,"2019/02/21, 20:18:42",790.0,1958107.0,1,By introducing space in datadog.json.j2 template definition .i.e.
Datadog,54813734,54811591,0,"2019/02/21, 20:18:42",False,"2019/02/21, 20:18:42",790.0,1958107.0,1,and running deployment again I got the working config as below
Datadog,54813734,54811591,0,"2019/02/21, 20:18:42",False,"2019/02/21, 20:18:42",790.0,1958107.0,1,However I am not able to understand the behaviour if anyone could help me understand it
Datadog,55152101,55087322,0,"2019/03/14, 00:27:39",False,"2019/03/14, 00:27:39",1371.0,5540166.0,0,it appears to me like you're missing a couple environment vars in your docker-compose  datadog  service configuration.
Datadog,55152101,55087322,0,"2019/03/14, 00:27:39",False,"2019/03/14, 00:27:39",1371.0,5540166.0,0,And also the volume that adds the registry for tailing the logs from the docker socket.
Datadog,55152101,55087322,0,"2019/03/14, 00:27:39",False,"2019/03/14, 00:27:39",1371.0,5540166.0,0,Maybe try something like this if you haven't?
Datadog,55152101,55087322,0,"2019/03/14, 00:27:39",False,"2019/03/14, 00:27:39",1371.0,5540166.0,0,"from there, if you still end up with trouble, you may want to reach out to support@datadoghq.com to ask for help."
Datadog,55152101,55087322,0,"2019/03/14, 00:27:39",False,"2019/03/14, 00:27:39",1371.0,5540166.0,0,They're pretty quick to reply.
Datadog,55806500,55632833,0,"2019/04/23, 10:46:35",True,"2019/04/23, 10:46:35",410.0,5254815.0,0,"Installed it as ""Run with Admin rights"" and it fixed the issue."
Datadog,57805506,55632833,0,"2019/09/05, 15:28:28",False,"2019/09/05, 15:28:28",971.0,3271599.0,0,"For me, I had to manually give the  ddagentuser  account read access to the file"
Datadog,57805506,55632833,0,"2019/09/05, 15:28:28",False,"2019/09/05, 15:28:28",971.0,3271599.0,0,C:\ProgramData\Datadog\auth_token
Datadog,59403759,58599000,0,"2019/12/19, 07:30:11",False,"2019/12/19, 09:15:25",1.0,12559838.0,0,Have you tried specifying dependencies with  go mod  yet?
Datadog,59403759,58599000,0,"2019/12/19, 07:30:11",False,"2019/12/19, 09:15:25",1.0,12559838.0,0,"I faced the same issue and finally can solved by generating  go.mod  file with these command,"
Datadog,59403759,58599000,0,"2019/12/19, 07:30:11",False,"2019/12/19, 09:15:25",1.0,12559838.0,0,Here  is the details explanation.
Datadog,61108577,61091978,0,"2020/04/08, 22:31:05",False,"2020/04/08, 22:31:05",61.0,6722990.0,2,"I think the disconnect here is that the pattern needs to be in the Jboss log manager, and then they're encoded to JSON."
Datadog,61108577,61091978,0,"2020/04/08, 22:31:05",False,"2020/04/08, 22:31:05",61.0,6722990.0,2,Have you tried puttinng  %X{dd.trace_id:-0} %X{dd.span_id:-0}  into your Jboss logging pattern?
Datadog,61108577,61091978,0,"2020/04/08, 22:31:05",False,"2020/04/08, 22:31:05",61.0,6722990.0,2,"If not, I'd also recommend opening a ticket at support@datadoghq.com and we can work this through with you."
Datadog,66962237,61092487,0,"2021/04/06, 06:12:46",False,"2021/04/06, 06:12:46",733.0,1219379.0,0,"I’m not sure if it is a recent addition, but the Datadog public API supports configuring Log Archives:  https://docs.datadoghq.com/api/latest/logs-archives/"
Datadog,66962237,61092487,0,"2021/04/06, 06:12:46",False,"2021/04/06, 06:12:46",733.0,1219379.0,0,You can also use tools like Terraform to configure them:  https://registry.terraform.io/providers/DataDog/datadog/latest/docs/resources/logs_archive  (it uses the Datadog API internally)
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,"If you are trying to connect to an HTTPS URL for Datadog ( https://app.datadoghq.com  in your example), then you will need to set the  https.proxyHost  system property for it to have effect -  http.proxyHost  is for HTTP URLs[1]."
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,These are system-wide settings that will be used by the default  HttpSender  ( HttpUrlConnectionSender ) if a  Proxy  is not passed to its constructor.
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,The micrometer doc says
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,But I dont understand what it means?
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,"should I replace this url with my
  proxy url or is there any specific uri pattern with the proxy?"
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,"This is referring to a different kind of proxy that you would configure to receive your Datadog traffic on your internal network, and it would forward it to Datadog outside of your network."
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,If you are using an HTTP proxy then you should use the system properties or an  HttpSender  with your HTTP proxy configured (e.g.
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,an  HttpUrlConnectionSender  and passing a  Proxy  to its constructor).
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,You can configure a custom  HttpSender  with a  DatadogMeterRegistry  using its  Builder .
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,"If you expose this as a  Bean  in a  @Configuration  class, Spring Boot will use it in its auto-configuration."
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,For example:
Datadog,61247522,61148607,1,"2020/04/16, 13:00:50",True,"2020/04/16, 13:00:50",408.0,3754710.0,1,[1]  https://docs.oracle.com/javase/8/docs/technotes/guides/net/proxies.html
Datadog,62798229,62787931,3,"2020/07/08, 18:23:57",True,"2020/07/08, 18:23:57",1371.0,5540166.0,2,That's all handled in the  message  attribute with  conditional logic variables .
Datadog,62798229,62787931,3,"2020/07/08, 18:23:57",True,"2020/07/08, 18:23:57",1371.0,5540166.0,2,"If, for example, you define your  message  value to be this..."
Datadog,62798229,62787931,3,"2020/07/08, 18:23:57",True,"2020/07/08, 18:23:57",1371.0,5540166.0,2,... then ...
Datadog,63907036,63859370,0,"2020/09/15, 20:27:53",False,"2020/09/16, 01:09:03",31.0,12517930.0,0,got this resolved with below
Datadog,63907036,63859370,0,"2020/09/15, 20:27:53",False,"2020/09/16, 01:09:03",31.0,12517930.0,0,"rule1  %{ipv4:network.client.ip}\s+-\s+%{word:user}\s+\[%{date(&quot;dd/MMM/yyyy:HH:mm:ss Z&quot;):date}\]\s+\&quot;%{word:http.module}\s+\/v1\/resources\/+%{word:onemds.module}\?+%{data:onemds.params:keyvalue(&quot;=&quot;,&quot;/:&quot;,&quot;&quot;,&quot;:&amp;&quot;)}"
Datadog,63907036,63859370,0,"2020/09/15, 20:27:53",False,"2020/09/16, 01:09:03",31.0,12517930.0,0,was never expecting the delimiter that can take 2 characters above  :&amp;
Datadog,63907036,63859370,0,"2020/09/15, 20:27:53",False,"2020/09/16, 01:09:03",31.0,12517930.0,0,this helped to remove  rs:  for all except the first one.
Datadog,63907036,63859370,0,"2020/09/15, 20:27:53",False,"2020/09/16, 01:09:03",31.0,12517930.0,0,not an elegant approach but it worked for my use case.
Datadog,64447994,64395922,0,"2020/10/20, 18:05:44",False,"2020/10/20, 18:05:44",23.0,9053059.0,1,Found the answer:
Datadog,64447994,64395922,0,"2020/10/20, 18:05:44",False,"2020/10/20, 18:05:44",23.0,9053059.0,1,The metric  kubernetes.kubelet.volume.stats.used_bytes  will allow you to get the disk usage on PersistentVolumes.
Datadog,64447994,64395922,0,"2020/10/20, 18:05:44",False,"2020/10/20, 18:05:44",23.0,9053059.0,1,This can be achieved using the tag  persistentvolumeclaim  on this metric.
Datadog,64447994,64395922,0,"2020/10/20, 18:05:44",False,"2020/10/20, 18:05:44",23.0,9053059.0,1,You can view this metric and tag combination in your account here:  https://app.datadoghq.com/metric/summary?filter=kubernetes.kubelet.volume.stats.used_bytes&amp;metric=kubernetes.kubelet.volume.stats.used_bytes
Datadog,64447994,64395922,0,"2020/10/20, 18:05:44",False,"2020/10/20, 18:05:44",23.0,9053059.0,1,Documentation on this metric can be found here:  https://docs.datadoghq.com/agent/kubernetes/data_collected/#kubelet
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"This answer doesn't solve the problem, because postgres is not running in the cluster, it's running in Azure."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"I'll leave it up since it might be interesting, but I posted another answer for the actually environment setup."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"For containerized setups, it's not usually recommended to set up a configmap or try giving the agent a yaml file."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,Instead the recommended configuration is to put annotations on the postgres pod:  https://docs.datadoghq.com/integrations/postgres/?tab=containerized#containerized .
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"This concept of placing the config on the application pod, not with the datadog agent, is called autodiscovery."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,This blog post does a good job explaining the benefits of this solution:  https://www.datadoghq.com/blog/monitoring-kubernetes-with-datadog/#autodiscovery
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,Here is a picture diagram showing how the agent goes out to the pods on the same node and would pull the configuration from them:
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"To configure this, you'd take each of the sections of the yaml config, convert them to json, and set them as annotations on the postgres manifest."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"An example of how to set up pod annotations is provided for redis, apache, and http here:  https://docs.datadoghq.com/agent/kubernetes/integrations/?tab=kubernetes#examples"
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,For your scenario I would do something like:
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"notice how the folder name  postgres.d/conf.yaml  maps to the  check_names  annotation, the  init_configs  section maps to  init_configs  annotation, etc."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"For the section on custom metrics, since I personally am more familiar with the yaml config, and it's easier to just fill out, I'll usually go to a yaml to json converter, and copy the json from there"
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,A key thing to notice for all those configs is that I never set the hostname.
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,That is automatically discovered by the agent as it scans through containers.
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"However you may have set  my-postgres-host.com  because this postgres instance is not actually running in your kubernetes cluster, and is instead living on its own, and not in a container."
Datadog,64484497,64482767,4,"2020/10/22, 17:32:13",False,"2020/10/22, 19:17:02",156.0,2676108.0,1,"If that is the case, I would recommend trying to just put the agent on the postgres node directly, all the yaml stuff you've done would work just fine, if that db and the agent are both directly on the vm."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,It looks like the question has been updated to say that this postgres db you are trying to monitor is not actually running the the cluster.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"And you are not able to put an agent directly on the postgres server since it's a managed service in Azure, so you don't have access to the underlying host."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"In those situations it is common to have a random datadog agent on some other host set up the postgres integration anyway, but instead of having  host: localhost  in the yaml config, put the hostname you would put to access the db externally."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,In your example it was  host: my-postgres-host.com .
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,This provides all the same benefits of the normal integration (except you won't have cpu/disk/resource metrics available obviously)
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"This is all fine and makes sense, but what if all of the agents you have installed are the agents in the kubernetes daemonset you created?"
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,You don't have any hosts directly on VMs to run this check.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,But we definitely don't recommend configuring the daemonset to run this check directly.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"If you did, that would mean you are collecting duplicate metrics from that one postgres db in every single node in your cluster."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"Since every agent is a copy, they'd each be running the same check on the same db you define."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,Luckily I notice that you are running the Datadog Cluster Agent.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"This is a separate Datadog tool that is deployed as a single service once per cluster, instead of a daemonset running once per node."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,It is possible to have the cluster agent configured to run 'cluster level' checks.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"Perfect for things like databases, message queues, or http checks."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,The basic idea is that (in addition to it's other jobs) the cluster agent will also schedule checks.
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"the DCA (datadog cluster agent) will choose one agent from the daemonset to run the check, and if that node agent pod dies, the DCA will find a new one to run the cluster check."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,Here are the docs on how to set up the DCA to run cluster checks:  https://docs.datadoghq.com/agent/cluster_agent/clusterchecks/#how-it-works
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,"To configure it you would enable some flags, and give the DCA the yaml file you created with a config map, or just mounting the file directly."
Datadog,64486131,64482767,0,"2020/10/22, 19:02:54",False,"2020/10/22, 19:11:25",156.0,2676108.0,1,The DCA will pass along that config to whichever node agent it chooses to run the check.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,Answering my own question.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,The DataDog logging page has a Configuration section.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,On that page the &quot;Pre processing for JSON logs&quot; section allows you to specify alternate property names for a few of the major log message properties.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,If you add @m to the Message attributes section and @l to the Status attributes section you will correctly ingest JSON messages from the  RenderedCompactJsonFormatter  formatter.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,If you add RenderedMessage and Level respectively you will correctly ingest  JsonFormatter(renderMessage: true)  formatter.
Datadog,65583978,65580606,0,"2021/01/05, 19:47:25",False,"2021/01/05, 19:47:25",45878.0,180368.0,1,"You can specify multiple attributes in each section, so you can simultaneously support both formats."
Datadog,66284080,66113635,0,"2021/02/19, 21:45:06",False,"2021/02/19, 21:45:06",383.0,2032722.0,1,"After few days of research and follow up with datadog support team, I am able to get the APM logs on datadog portal."
Datadog,66284080,66113635,0,"2021/02/19, 21:45:06",False,"2021/02/19, 21:45:06",383.0,2032722.0,1,"Below is my  docker-compose.yml  file configuration,  I believe it helps someone in future"
Datadog,66284080,66113635,0,"2021/02/19, 21:45:06",False,"2021/02/19, 21:45:06",383.0,2032722.0,1,The  Dockerfile  for my python long running application
Datadog,66284080,66113635,0,"2021/02/19, 21:45:06",False,"2021/02/19, 21:45:06",383.0,2032722.0,1,"Please note, on the requirements.txt file I have   ddtrace  package listed"
Datadog,66329196,66172172,1,"2021/02/23, 10:00:35",False,"2021/02/23, 10:00:35",871.0,7779815.0,0,"In the  instructions  it refers to http://ccloudexporter_ccloud_exporter_1:2112/metrics in the open metrics file, but in my setup docker-compose gave the ccloud exporter container the name ccloud_ccloud_exporter_1."
Datadog,66329196,66172172,1,"2021/02/23, 10:00:35",False,"2021/02/23, 10:00:35",871.0,7779815.0,0,To prevent this I added &quot;container_name: ccloud_ccloud_exporter_1&quot; in the docker compose file and used &quot;http://ccloud_ccloud_exporter_1:2112/metrics&quot; as prometheus url in the openmetrics file.
Datadog,64973799,64929616,0,"2020/11/23, 20:02:47",True,"2020/11/23, 20:08:08",251.0,5477963.0,0,Tracing for requests coming from the browser are handled by RUM and not APM.
Datadog,64973799,64929616,0,"2020/11/23, 20:02:47",True,"2020/11/23, 20:08:08",251.0,5477963.0,0,I can't find the documentation for it but there is a configuration option on the  browser SDK  to allow tracing to specific endpoints.
Datadog,64973799,64929616,0,"2020/11/23, 20:02:47",True,"2020/11/23, 20:08:08",251.0,5477963.0,0,"The tracing context will automatically be propagated to APM if enabled on the server side, and both the browser and server spans will appear in the same trace."
Datadog,63815085,63814864,11,"2020/09/09, 18:41:28",False,"2020/09/09, 18:41:28",30563.0,605153.0,2,Usually metrics exposed to  /actuator/metrics  are sent to the metrics system like datadog.
Datadog,63815085,63814864,11,"2020/09/09, 18:41:28",False,"2020/09/09, 18:41:28",30563.0,605153.0,2,You can try to check what exactly gets sent to datadog by examining the source code of  DatadogMeterRegistry
Datadog,63815085,63814864,11,"2020/09/09, 18:41:28",False,"2020/09/09, 18:41:28",30563.0,605153.0,2,"Put a breakpoint in the publish method and see what gets sent, or, alternatively set the logger of the class to &quot;trace&quot; so that it will print the information that gets sent to the datadog (line 131 in the linked source code)."
Datadog,63815085,63814864,11,"2020/09/09, 18:41:28",False,"2020/09/09, 18:41:28",30563.0,605153.0,2,Another possible direction to check is usage of filters (see  MeterFilter ) that can filter out some metrics.
Datadog,63835825,63814864,0,"2020/09/10, 21:39:35",True,"2020/09/10, 22:25:47",205.0,8534030.0,2,This did the trick : Thanks to @MarkBramnik
Datadog,65920537,63314162,2,"2021/01/27, 15:50:52",True,"2021/01/27, 15:50:52",48.0,8161041.0,1,Try this
Datadog,62545412,62545185,0,"2020/06/24, 02:43:20",False,"2020/06/24, 02:43:20",1371.0,5540166.0,1,You might be able to get this if you...
Datadog,62545412,62545185,0,"2020/06/24, 02:43:20",False,"2020/06/24, 02:43:20",1371.0,5540166.0,1,"If you start having trouble as you start setting it up, you may want to reach out to support@datadoghq.com to get their assistance."
Datadog,61524549,61521576,0,"2020/04/30, 16:28:56",False,"2020/04/30, 16:28:56",1824.0,944768.0,3,"this seem to be working:
 -@userId:*?"
Datadog,61524549,61521576,0,"2020/04/30, 16:28:56",False,"2020/04/30, 16:28:56",1824.0,944768.0,3,*  do not forget the minus at the start.
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,Either of the  count_not_null()  or  count_nonzero()  functions should get you where you want.
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,"If graph your metric, grouped by your tag, and then apply one of those functions, it should return the count of unique tag values under that tag key."
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,So in your case:
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,count_not_null(sum:your.metric.name{*} by {file_name})
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,"And it works with multiple group-by tags too, so if you had separate tags for  file_name  and  directory  then you could use this same approach to graph the count of unique  combinations  of these tag values, or the count of unique combinations of  directory + file_name :"
Datadog,61128911,61108009,2,"2020/04/09, 22:36:58",False,"2020/04/15, 21:52:15",1371.0,5540166.0,1,"count_not_null(your.metric.name{*} by {file_name,directory})"
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,"Yes, it is possible."
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,"You can do that in a  processing pipeline  with a grok parser, but you'll want to configure which attribute the grok parser applies to in the advanced settings ( docs here )."
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,"(By default grok parsers apply to the ""message"" attribute, but you can configure them to parse any attribute.)"
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,"In this case, you'd set the  Extract From  field to  requestUri ."
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,The  Helper Rules  section is not necessary for this.
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,"And then in the main  Define Parsing Rules  section, you'll plug in a rule similar to this:"
Datadog,60171576,60170609,3,"2020/02/11, 16:50:50",False,"2020/02/11, 16:50:50",1371.0,5540166.0,0,or even further
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,What about using the template variables  doc ?
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,You could select:
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,Then you'll be able to replace your  {name:$flavor-db-master}  with  {$Name}
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,"Otherwise, if you actually wants the value of the template variable you have to use  $flavor.value ."
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,I advise to use a not widget to check the actual behavior.
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,EDIT:
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,This kind of setup is not the recommended.
Datadog,59625224,59622491,2,"2020/01/07, 11:08:08",True,"2020/01/08, 11:23:00",336.0,7243426.0,1,It would be better to set two tags on your database:
